EMDS6515|22812|5.49|1
APH003|28791|4.99|1
SPAT018|30547|5.79|1
VV9812|10959|7.99|1
B1|30928|5.49|1
25888|29247|0.00|1
V2002|30921|0.00|1
FLAP002|29843|5.79|1
RS003|24600|5.49|1
B1|30928|5.49|1
ALPHA15|30772|5.79|1
SRM2587|30923|6.99|2
TW038|30734|6.99|3
WW009|30888|5.79|1
V2002|30921|9.99|1
UGA017|30653|5.29|1
TW038|30734|6.99|1
NS03|29697|5.79|1
DMD580|29377|11.99|1
GM31|30432|5.79|1
RA3009|22118|4.99|1
RA3002|19320|4.99|1
DT033|23440|5.49|1
S3029|30922|5.49|1
SPM019|30885|5.79|1
TW038|30734|6.99|1
TW038|30734|6.99|1
WW009|30888|5.79|1
M2|30897|5.49|1
TW038|30734|6.99|1
UGA017|30653|5.29|1
TPFS020|14528|3.99|1
TW038|30734|6.99|1
TRP012|30433|5.79|1
SR12643|25259|5.99|1
TW038|30734|6.99|1
SRM2587|30923|6.99|1
MDB100|30880|5.79|1
CL455|16530|5.49|1
TW038|30734|6.99|1
SRM999|30726|7.99|1
MDB100|30880|5.79|1
KSS1244|24077|13.99|1
EA33189|29853|5.49|1
MDB100|30880|5.79|1
FPA001|27696|5.79|1
TRP007|27921|5.79|1
MX18|6928|4.99|1
B1|30928|5.49|1
MDB100|30880|5.79|1
NIV001|23718|5.49|1
LARRY09|24909|5.49|1
SLX1|10158|5.49|1
LARRY02|14950|5.49|1
MLPS7782|22403|5.49|1
TW038|30734|6.99|1
IHR9078|16370|4.99|1
RA3012|23001|5.29|1
UGA001|22119|5.29|1
YJ27|6836|4.99|1
SZ12|24441|6.99|1
PEACE/LATE|22610|5.49|1
MDB100|30880|5.79|1
B1|30928|5.49|1
OBJ005|25073|5.79|1
MDB100|30880|5.79|2
WT02|30489|6.49|1
FLAP003|30682|5.79|1
LAR112|24825|5.49|1
BLZ003|25233|6.29|1
LC2001|6507|6.00|1
LC2006|6512|6.00|1
WES2006-2|23103|3.99|1
124142048|17399|5.49|1
MDB100|30880|5.79|1
PROA914|12742|5.49|1
FLAP003|30682|5.79|1
ISR1204|23369|5.49|1
RA3003|19626|4.99|1
RPR22|28222|5.49|1
GMD27|30559|5.79|1
SUPR007|22547|6.49|1
B1|30928|5.49|1
SRM2587|30923|6.99|2
B1|30928|5.49|2
TEENY103109|30803|8.99|1
WHID8306|22919|5.49|1
4W85309|29354|5.49|1
PH54|30919|6.99|1
600249|21380|5.49|1
SUPR007|22547|6.49|1
ED5093|25896|5.79|1
WET1008|30668|6.49|1
stilove4music021|30884|6.79|1
B1|30928|5.49|1
WW009|30888|5.79|1
CL455|16530|5.49|1
BVB01|30215|5.79|1
TRP012|30433|5.79|1
GMD27|30559|5.79|1
FLAP003|30682|5.79|1
ZUKI0620|30775|8.99|1
SPAT019|30874|5.79|1
GM31|30432|5.79|1
AMENTI040|30535|5.79|1
FR015|23362|5.49|1
AMENTI031|24888|5.49|1
AMENTI023|23149|5.49|1
OFS001|24379|5.49|1
GMD27|30559|5.79|1
MDB100|30880|5.79|2
PROMOcd|30903|4.00|1
KD002|17279|4.49|1
EXPLORER101|22478|6.99|1
OBJ011|29297|5.79|1
GMD27|30559|5.79|1
FLAP003|30682|5.79|1
GM31|30432|5.79|1
PROMO|30941|4.00|1
TW038|30734|6.99|2
OVM192|28326|5.49|1
SPM019|30885|5.79|1
BMS001|19604|7.49|1
GAGS001|25818|7.49|1
HHB001|19763|7.49|1
SEAL001|20297|7.49|1
SKD001|21280|7.49|1
stilove4music021|30884|6.79|1
SPM019|30885|5.79|1
MDB100|30880|5.79|1
ATOMS|29695|5.99|1
NK18|30748|5.79|2
ALPHA15|30772|5.79|1
TRP006|27182|5.79|1
EGC4011|29617|5.99|1
KNG194|16619|5.99|1
LZD003|23231|5.49|1
OBJ007|25884|5.79|1
TRP006|27182|5.79|1
WES2001|7136|14.99|1
KSS1170|16252|3.49|1
UQ023|30592|5.99|1
SPM014|25658|5.79|1
IRC083|24922|5.49|1
MT2222CD|25370|0.00|1
GB090|29434|4.99|1
PROMO|30941|4.00|1
PLE65300|27228|5.79|1
MDB100|30880|5.79|1
TW038|30734|6.99|1
WW009|30888|5.79|1
CCS011|27396|5.79|1
MDB100|30880|5.79|1
TRP012|30433|5.79|1
MT2222CD|25370|0.00|1
UGA017|30653|5.29|1
TEENY103109|30803|8.99|1
ZUKI0620|30775|8.99|1
TRP012|30433|5.79|1
234236|25225|12.99|1
B1|30928|5.49|1
GHI67|24056|5.29|1
DW065|20296|7.99|1
TW038|30734|6.99|1
TW037|30008|6.99|1
TW036|24115|5.49|1
SRM255|21987|14.99|1
KNG264|23824|6.29|1
73005|19621|9.99|1
WET1008|30668|6.49|1
CS002|16460|5.49|1
JJF001|24370|4.99|1
TW038|30734|6.99|1
TW036|24115|5.49|1
MDB100|30880|5.79|1
AES006|29070|5.99|1
PH54|30919|6.99|1
SGR1001144|24031|5.49|1
MDB100|30880|5.79|1
GM31|30432|5.79|1
NS01|27911|5.79|1
OVM172|22534|4.99|1
UF4|9352|4.99|1
RA3027|25848|4.99|1
CM06|12937|4.99|1
DJ46|5823|5.49|1
MDB100|30880|5.79|1
SUPR007|22547|6.49|2
DJ905|2235|5.49|1
MDB100|30880|5.79|1
PROMO|30941|4.00|1
MDB100|30880|5.79|1
PROMOcd|30903|4.00|1
IM602|6247|4.99|1
V2002|30921|9.99|1
OBJ002|23826|5.79|1
234236|25225|12.99|1
20-1018-1|2008|9.99|1
LD001|30382|5.79|1
SPM019|30885|5.79|1
MDB100|30880|5.79|1
UGA015|29786|5.29|1
OL002|29599|5.79|1
1569-027|23572|4.99|1
URA008|23366|4.99|1
RA3033|27239|4.99|1
EMM001|28241|5.49|1
DMD286|24696|5.49|1
TW038|30734|6.99|1
SSRLP266|30716|12.99|1
FLAP004|30936|5.79|1
FLAP002|29843|5.79|1
FLAP001|29532|5.79|1
FLAP004|30936|5.79|1
SPAT007|25663|5.79|1
BL08|24559|5.49|1
FLAP004|30936|5.79|1
FLAP004|30936|5.79|1
WW009|30888|5.79|1
CCS011|27396|5.79|1
SZ12|24441|6.99|1
FLAP004|30936|5.79|1
FLAP004|30936|5.79|1
MDB100|30880|5.79|1
XSS47059|30769|5.49|1
74279|28890|7.99|1
ARDP3815|22696|5.49|1
VL7421|19200|5.49|1
GMD27|30559|5.79|1
TRP012|30433|5.79|1
4580DJ|29819|9.99|2
SEAL002|19606|7.49|1
UL1311|21606|9.99|1
M2|30897|5.49|1
RONGDJ6|29919|5.79|1
M2|30897|5.49|1
FLAP004|30936|5.79|1
PROMO|30939|5.00|-1
NJ2|6677|5.49|1
stilove4music019|29918|5.99|1
WT01|30176|6.49|1
9678994-PAPER|15173|19.99|1
74279|28890|7.99|1
RA3004|19663|4.99|1
9678994-PAPER|15173|19.99|1
9780822344858|30654|17.99|1
RP010|6922|5.49|1
MDB100|30880|5.79|1
SRM2587|30923|6.99|1
TW006|9652|5.49|1
PROMO|30941|4.00|1
DHM1000|23093|5.49|1
TW038|30734|6.99|1
B1|30928|5.49|1
TW038|30734|6.99|1
M2|30897|5.49|1
PRO079|25121|5.49|1
ZS93724|27847|5.49|1
stilove4music019|29918|5.99|1
UQ012PT2|30316|5.79|1
UDC003|24851|5.49|1
stilove4music014|27979|7.99|1
NS03|29697|5.79|1
3156|28972|5.49|1
ITEM|26882|15.00|1
FLAP004|30936|5.79|1
FLAP003|30682|5.79|1
FLAP001|29532|5.79|1
CELL0822|30943|8.99|1
GMD27|30559|5.79|1
FLAP004|30936|5.79|1
0:01|6069|4.99|1
WW009|30888|5.79|1
WW002|16236|5.49|1
P&P1001LP|19785|7.99|1
B001129811.|28718|4.29|1
EA33183|29386|5.49|1
CELL0822|30943|8.99|2
NDATL002B/C|27596|6.99|4
NDATLMI2/3|30681|6.99|4
NDATL001|27597|6.99|4
UQ012PT2|30316|5.79|1
XSS47059|30769|5.49|1
ZUKI0620|30775|8.99|1
GM27|28146|5.79|1
EHC00|12320|5.49|1
T5429|28068|5.49|1
SPM019|30885|5.79|1
BUM012|30435|5.99|1
SS017|14893|5.99|1
SS019GH|18445|5.99|1
SS029|23224|6.49|1
FLAP004|30936|5.79|1
PROMO cd|30938|4.00|1
WET1009|30809|6.49|1
MDB100|30880|5.79|1
SRG1|2061|5.99|1
FKN001|23166|5.49|1
MDB100|30880|5.79|1
XSS47059|30769|5.49|1
GMD27|30559|5.79|1
B001307911|30283|4.99|1
GC01|6504|6.00|1
NWH028|17450|3.99|1
NK18|30748|5.79|1
TLX6|5162|7.99|1
SS033/34|29389|6.49|1
20-1018-1|2008|9.99|1
WES2001|7136|14.99|1
V2002|30921|9.99|1
AV124595|29880|5.49|1
868209|22302|5.49|1
LEG007|18463|3.99|1
MDB100|30880|5.79|1
TW038|30734|6.99|1
1569-024|23297|4.99|1
KEN84|28070|11.99|1
LDR006|28912|4.99|1
UGA012|27886|4.99|1
SPM019|30885|5.79|2
SHL1006|14970|5.79|1
B1|30928|5.49|1
EXPLORER101|22478|6.99|1
TD805|15771|4.99|1
XSS167332|27967|5.49|1
FLAP003|30682|5.79|1
FLAP004|30936|5.79|1
SPAT018|30547|5.79|1
SPAT019|30874|5.79|1
KF001|21307|4.99|1
EA33176|28755|5.49|1
V2002|30921|9.99|1
PRO664|30869|5.49|1
PCR02|27984|5.99|1
PRCLSLP4551|21421|7.99|1
TCQ130|21422|7.99|1
FOR0010/SO01|18651|5.49|1
AMENTI037|29681|5.79|1
RS950|7005|4.99|1
SPAT019|30874|5.79|1
FLAP004|30936|5.79|1
GK1004|29837|5.99|1
GK1003|29713|5.99|1
GK1001|29576|5.99|1
ZUKI0620|30775|8.99|1
ZUKI4517|30528|8.99|1
LARRY04|17440|5.49|1
GC04|6501|5.50|1
GC03|6502|5.50|1
GC05|3929|5.50|1
PRL612|22303|5.49|1
ZS93724|27847|5.49|1
SR12437|30025|5.49|1
PRL614|25950|5.49|1
DMD722|18508|5.49|1
TUFEP3001|253|6.49|1
HEC008|27607|5.49|1
ROASO1|27129|8.49|1
AV124595|29880|5.49|1
PR16|12744|5.49|1
RONG024|29431|5.79|1
WES5006|11309|6.99|1
DJ5002|6486|4.99|1
WES5008|18820|5.99|1
SS033/34|29389|6.49|1
SS036ABCD|30638|14.99|1
ST236|7115|4.99|1
OBJ007|25884|5.79|1
SP1222|30496|11.99|1
MM24|29745|9.99|1
CCM023|21743|5.49|1
B1|30928|5.49|1
LAR115|24824|5.49|1
RA3010|22711|5.29|1
MCA23511|18280|5.49|1
ED4968|25977|5.49|1
GB011|4323|4.99|1
CELL0822|30943|8.99|1
20-1018-1|2008|9.99|1
RONG016|23453|5.99|1
OBJ007|25884|5.79|1
stilove4music012|26774|5.99|1
MB020|1177|6.99|1
UM323|22952|4.99|1
ADR95|30687|5.79|1
FLAP004|30936|5.79|1
SHL1045|15668|5.79|1
MAW084|14771|5.49|1
DMD259|24499|5.49|1
84TFR100150|27124|11.99|1
1-470972|26905|9.99|1
SHL1056|25076|5.79|1
JD777|5624|5.49|1
JV941|6925|4.99|1
JV945|6883|4.99|1
LC2002|6508|6.00|1
TD803|15333|4.99|1
0:00|6075|4.99|1
0:02|6076|4.99|1
4Z83711|19399|5.49|1
SUPR007|22547|6.49|1
UGA017|30653|5.29|1
SLT252LP|24380|12.49|1
VL052|5460|5.49|1
TRP012|30433|5.79|1
SP1222|30496|11.99|1
ZUKI0620|30775|8.99|1
4580DJ|29819|9.99|1
CIV001|29459|5.79|1
JM001|25050|5.49|1
1569-008|16569|4.49|1
M2|30897|5.49|1
SUPR007|22547|6.49|1
KCLP623|935|7.99|1
LARRY09|24909|5.49|1
NERV2007|24787|5.99|1
LARRY02|14950|5.49|1
VL051|6927|4.99|1
MDB100|30880|5.79|1
SUPR007|22547|6.49|1
BUM012|30435|5.99|1
HTR007|30299|5.49|1
CELL0822|30943|8.99|1
IMP222|28885|11.99|1
FLAP002|29843|5.79|1
B001129811.|28718|4.29|1
B001271611|30071|5.49|1
B001306311|30056|5.99|1
WC50042-1|6175|5.99|1
DSD589|26724|5.49|1
PROA2046|23006|5.49|1
DJ46|5823|5.49|1
B001357211|30764|5.49|1
B001306311|30056|5.99|1
UQ016PT2|29842|5.99|1
SPAT019|30874|5.79|1
MUBOU004|20817|5.49|1
GFR006|23711|5.49|1
TW05|30857|5.79|1
AD012|30901|5.99|1
WW001|15052|4.99|1
DW065|20296|7.99|1
AD012|30901|5.99|1
AD012|30901|5.99|1
LONELY01|16008|5.49|1
MDB100|30880|5.79|1
MX40|6039|4.99|1
WEE004|11308|5.49|1
LA7003|7960|4.99|1
PD13274|17344|5.49|1
LONELY01|16008|5.49|1
LONELY01|16008|5.49|1
B1|30928|5.49|1
SPAT019|30874|5.79|1
LONELY01|16008|5.49|1
PRL618|22695|5.49|1
BWAY414|25633|5.49|1
DMD722|18508|5.49|1
LONELY01|16008|5.49|1
URA020|28147|4.99|1
MM307|27552|11.99|1
D216|21636|5.49|1
XSS47059|30769|5.49|1
CIV001|29459|5.79|1
AD012|30901|5.99|1
CL455|16530|5.49|-1
SWKSI55|22873|4.99|1
L1M010|30207|5.79|1
TW038|30734|6.99|1
B1|30928|5.49|1
DNH084|9913|4.99|1
440976312|26400|5.49|1
BUM010|29253|6.99|1
RA3025|25760|5.49|1
DJ5008|6492|5.49|1
TW028|21997|5.99|1
TW038|30734|6.99|1
72011|19622|13.99|1
B001167101|28078|7.99|1
73005|19621|9.99|1
DJ46|5823|5.49|1
MAW070|13218|5.49|1
MAW050PROMO|8175|6.99|1
DK4619|25253|5.49|1
4512GG|30801|5.49|1
4523GG|30802|5.49|1
MDB100|30880|5.79|1
TRP012|30433|5.79|1
UQ007CD|22953|7.99|1
JASPER01|17467|6.99|1
AMENTI036-2|29318|5.79|1
HP036|8739|5.49|1
stilove4music012|26774|5.99|1
AMENTI031|24888|5.49|1
AMENTI041|30937|5.99|2
WET1009|30809|6.49|1
NMLP013|14060|9.99|1
NM021|14212|5.49|1
NMEP001|12513|5.49|1
NMLP008|11721|9.99|1
NM016|10747|5.49|1
NM015|10356|5.49|1
NM005|7397|5.49|1
NM007|7537|5.49|1
NM019|12305|5.49|1
NM033|21540|5.49|1
MM9435|28842|11.99|2
AMENTI041|30937|5.99|1
AS11679|30975|5.49|1
WET1009|30809|6.49|1
TCD68|24740|5.49|1
86652|19281|5.49|1
GV37|5049|5.49|1
SPAT019|30874|5.79|1
TR047|23022|5.29|1
AS11679|30975|5.49|1
L4H001|24506|5.49|1
AMENTI041|30937|5.99|1
FLAP004|30936|5.79|2
VMCD9001|12518|9.99|1
WES2003-2|21343|5.99|1
DFA2214US|30428|6.49|1
UQ016PT2|29842|0.00|1
SPAT018|30547|5.79|1
SPAT007|25663|5.79|1
SPAT011|27156|5.79|1
SPAT005|24592|5.79|1
SPAT006|25123|5.79|1
FLAP003|30682|5.79|1
SP12040|21308|5.49|1
TR008|28665|5.49|1
AS11679|30975|5.49|1
PLE65312|30924|5.99|1
PLE65312|30924|5.99|1
GEFA1222|30978|8.99|1
WET1008|30668|6.49|1
JS004|16217|5.49|1
DMD580|29377|11.99|1
95524|26993|5.49|1
ASD248|29975|5.49|1
WWW001|22295|5.49|1
AS11679|30975|5.49|1
B1|30928|5.49|1
PLE65312|30924|5.99|1
1569-022|22999|4.99|1
LARRY09|24909|5.49|1
SS033/34|29389|6.49|1
PRL503|23332|5.49|1
DT1650|28776|5.79|1
RG07002|25825|5.49|1
RA3027|25848|4.99|1
PEAKOO1|13703|5.29|1
PLE65312|30924|5.99|1
GEFA1222|30978|8.99|1
MX31|9771|4.99|1
PLE65312|30924|5.99|1
AMENTI041|30937|5.99|1
TWD50022|17325|5.29|1
TPFS005|14229|5.49|1
PRCLSLP4550|21420|7.99|1
PRCLSLP4551|21421|7.99|1
TCQ130|21422|7.99|1
JIH1001|29951|5.49|1
RWK232|28226|5.49|1
RWK157|25217|5.49|1
EA33176|28755|5.49|1
19308|29949|8.99|1
7861273023|29451|6.99|1
5011|30907|8.99|1
70003|22826|11.79|1
FRE80127|26420|5.49|1
FRE80139|5900|5.49|1
LHLP10046|25736|14.99|1
OSF01|19466|5.49|1
TLX8|10083|7.99|1
TUF128067|30707|5.99|1
URLP194|26695|3.99|1
AMENTI041|30937|5.99|1
FLAP004|30936|5.79|1
PLE65312|30924|5.99|1
stilove4music019|29918|5.99|1
WES5009|384|5.99|1
SLX1|10158|5.49|1
SRM2587|30923|6.99|1
AMENTI041|30937|5.99|1
TPFS025|16322|5.49|1
SDDC005|14486|5.49|1
SDDC009|14490|5.49|1
OSF06|19471|5.49|1
AMENTI041|30937|5.99|1
PLE65312|30924|5.99|1
SCM016|28824|5.79|1
SHL1057|27074|5.79|1
MIXX2|17160|5.49|1
NA001|13068|5.49|1
AMENTI034|26834|5.49|1
BIG001|23736|5.49|1
CELL0822|30943|8.99|1
FEED11042008|30877|8.99|1
BUM012|30435|5.99|1
BUM005|25297|5.49|1
MAW077|16043|5.49|1
BB781|20157|4.99|1
MAW029|4932|5.49|1
WET1007NP|30697|6.49|1
RA3006|20540|4.99|1
URA011|23933|4.99|1
BARA003|30683|7.99|1
MCA13962|22920|5.49|1
UMD7001|17285|5.49|1
WES5011|19761|6.99|1
SLX1|10158|5.49|1
SLX5|13301|5.49|1
FRC0010|7844|4.99|1
EA33177|28928|5.49|1
EXPLORER101|22478|6.99|1
T54317|20614|5.49|1
MDB100|30880|5.79|1
AS11679|30975|5.49|1
NBD201112|28067|0.00|1
PLE65312|30924|5.99|1
SR1251R|10|5.99|1
YR033|5942|4.99|1
RONG016|23453|5.99|1
stilove4music021|30884|6.79|1
TWL08|27885|4.99|1
WM50004-1|5018|5.49|1
AMENTI041|30937|5.99|1
AMENTI041|30937|5.99|1
AS11679|30975|5.49|1
GUR002|9020|4.99|1
PLE65312|30924|5.99|1
AS11679|30975|5.49|1
CELL0822|30943|8.99|1
B1|30928|5.49|1
M2|30897|5.49|1
NBD20150|24635|5.49|1
LC2000|6506|6.00|1
LC2001|6507|6.00|1
LC2006|6512|6.00|1
SLX1|10158|5.49|1
088155708|30662|4.99|1
NM004|7222|5.49|1
stilove4music017|29542|5.99|1
BUM012|30435|5.99|-1
M2|30897|5.49|1
ADR95|30687|5.79|-1
ALPHA05|30750|9.99|-1
BUM012|30435|5.99|1
TW05|30857|5.79|1
B001271611|30071|5.49|1
FT10|30201|4.99|1
CCS013|28965|5.79|1
TSP034|25048|5.29|1
TSP018|14361|5.49|1
VV9812|10959|7.99|1
AMENTI040|30535|5.79|1
LC2013|7550|5.50|1
20-6504|12372|5.99|1
ATOMS|29695|5.99|1
W9513|30996|5.49|1
WT02|30489|6.49|1
1569-027|23572|4.99|1
GEFA1222|30978|8.99|2
TW038|30734|6.99|1
PLE65306|29714|5.79|1
1-470972|26905|9.99|1
ADR77|30858|5.79|1
WC50035-1|5455|5.99|1
ADR77|30858|5.79|1
EHC00|12320|5.49|1
ADR77|30858|5.79|1
AMENTI041|30937|5.99|1
HP070|12748|5.49|1
SPAT019|30874|5.79|1
SPAT019|30874|5.79|1
AMENTI040|30535|5.79|1
GW12|25653|5.29|1
ADR77|30858|5.79|1
stilove4music021|30884|6.79|1
EA33175|28754|5.49|1
EA33178|28930|5.49|1
SNM01|9548|5.49|1
LC2012|6715|5.50|1
LC2013|7550|5.50|1
TPM005|25837|5.49|1
AL5001|30998|5.49|1
AS11679|30975|5.49|1
RG05001|20092|4.99|1
DNBL|29775|16.99|1
JS505|7739|4.99|1
XSS47059|30769|5.49|1
EA33179|29194|5.49|1
EA33180|29232|5.49|1
EA33184|29387|5.49|1
SP17185|20913|4.99|1
TR002|22324|5.49|1
AS11679|30975|5.49|1
MX31|9771|4.99|1
PRO079|25121|5.49|1
B1|30928|5.49|1
DJ24|13805|4.99|1
PLE65306|29714|5.79|1
PROMO|30977|3.99|1
XSS166429|23004|5.49|1
GC08|15343|5.50|1
OBJ009|27345|5.79|1
SL32|24495|5.49|1
SL21|20476|5.49|1
SL36|25764|5.49|1
HP106|13707|4.99|1
MK154|20808|5.49|1
ILU004|10988|4.99|1
EA33178|28930|5.49|2
TWL09|28327|4.99|1
322|24016|7.99|1
27|29341|5.99|1
SDDC012|14493|5.49|1
PROA884|22810|5.49|1
HUDD008|23752|4.99|1
FEED11042008|30877|8.99|1
DT1638|1139|5.49|1
RG0503|21379|4.99|1
EA33177|28928|5.49|1
ADR77|30858|5.79|1
21342|20028|5.49|1
BK017|29197|5.99|1
ADR77|30858|5.79|1
SPMCD002|29670|8.99|1
SPM019|30885|5.79|1
SPM014|25658|5.79|1
RT1306|27238|4.99|1
BUM012|30435|5.99|1
ZUKIXL1|30061|19.99|1
stilove4music022|30974|6.79|1
SNM01|9548|5.49|1
RA3018|23782|4.99|1
UQ020|29430|5.99|1
EFH001|13806|4.99|1
OSF09|19474|5.49|1
OSF19|19487|5.49|1
SYL012|29600|5.49|1
PR16|12744|5.49|1
F762D|26252|5.49|1
FK999|10159|5.49|1
ET12-001|5214|5.49|1
HP106|13707|4.99|1
IDIB013|28933|7.25|1
WES5011|19761|6.99|1
stilove4music013|27756|5.99|1
UGA011|27439|4.99|1
PR31|5798|5.49|1
HGM001|27665|5.79|1
AMENTI034|26834|5.49|1
UGA017|30653|5.29|1
TW038|30734|6.99|1
EA33188|29764|5.49|1
DJLI1539|25005|5.49|1
stilove4music018|29817|5.99|1
stilove4music015|28886|5.99|1
KL002|17281|5.49|1
SUPR007|22547|6.49|1
HEC010|29784|5.79|1
OBJ004|24863|5.79|1
GC03|6502|5.99|1
GC05|3929|5.99|1
GC07|14294|5.99|1
GC08|15343|5.99|1
Q2001|27179|5.49|1
HIR110|6929|5.49|1
2Z83682|29573|5.49|1
MDS4014|22416|5.49|1
1569-010|18083|4.99|1
4406739|20805|5.49|1
AL5001|30998|5.49|1
RA3003|19626|4.99|1
stilove4music021|30884|6.79|1
SDDC019|14499|5.49|1
1-470972|26905|9.99|1
1-470972|26905|9.99|1
1-470972|26905|9.99|1
TROUBLED01LP1|19109|14.99|1
TROUBLED01LP2|19111|14.99|1
BN047|29954|8.99|1
ADR77|30858|5.79|1
FLAP004|30936|5.79|1
WET1007|30343|7.99|1
GC02|6503|5.50|1
MP324|29762|5.49|1
WT02|30489|6.49|1
stilove4music022|30974|6.79|1
EXPLORER101|22478|6.99|1
PR31|5798|5.49|-1
HGM001|27665|5.79|1
UDC004|25062|5.49|1
JIH1001|29951|5.49|1
JIH1005|19027|5.99|1
DS50148|20545|5.49|1
GMD27|30559|5.79|-1
DS50153|21418|4.99|1
DS50169|23562|4.99|1
DS50186|25433|5.49|1
IRC069|21311|5.49|1
JD777|5624|5.49|1
BM022|7190|5.49|1
SUPR007|22547|6.49|1
TCQ130|21422|7.99|1
DS50151|20421|9.99|1
B001357122|30765|5.99|1
LARRY02|14950|5.49|1
AV804|30733|5.99|1
VOLT417|30984|8.99|1
FLAP003|30682|5.79|1
T330076|27039|5.49|1
NS03|29697|5.79|1
UQ016PT2|29842|5.79|1
NS01|27911|5.79|1
EGC4011|29617|5.99|1
UQ022|30284|5.79|1
HIR110|6929|5.49|1
MAW077|16043|5.49|1
EMS07|8103|4.99|1
EMS04|7713|4.99|1
BBT019|5064|5.49|1
SDDC014|14495|5.49|1
OG014|23624|4.99|1
OBJ013|30010|5.79|1
OBJ011|29297|5.79|1
MAW087|15207|8.99|1
TR006|25352|5.79|1
M870|4771|5.49|1
AMENTI041|30937|5.99|1
QK019|28980|4.99|2
QK024|29503|4.99|1
stilove4music021|30884|6.79|1
HTR007|30299|5.49|1
SPK0005|25966|5.79|1
UGA017|30653|5.29|1
EVORA999|24611|7.99|1
AV804|30733|5.99|1
78428|25744|12.99|1
6003|30266|8.99|1
NBD20148|24585|5.49|2
NBD20159|24433|5.49|1
NBD20104|24368|5.49|2
Y19756|19354|5.49|3
89940|24992|11.99|1
20-1018-1|2008|0.00|1
GB011|4323|0.00|1
RONG016|23453|0.00|1
DJ55|29433|4.99|2
PRO157|29303|11.99|2
XSS68875|19443|5.49|2
B001306311|30056|5.99|1
B001271611|30071|5.49|1
B001129811.|28718|4.29|1
27|29341|5.99|1
KSS1146|13791|5.99|1
RA3017|23602|4.99|1
RA3023|25058|5.49|1
AMENTI041|30937|5.99|1
PD12459|31017|5.49|1
MDB100|30880|5.79|1
UGA016|30363|5.79|1
URA020|28147|4.99|1
UGA016|30363|5.79|1
URA020|28147|4.99|1
COL035897|30780|3.99|1
UGA016|30363|5.79|1
PSR002|19202|5.49|1
UGA016|30363|5.79|1
TW038|30734|6.99|1
UGA016|30363|5.79|1
URA020|28147|4.99|1
RA3002|19320|5.49|1
TW038|30734|6.99|1
UGA016|30363|5.79|1
W9513|30996|5.49|1
PD12459|31017|5.49|1
M2|30897|5.49|1
M2|30897|5.49|1
DFA2212|30046|6.49|1
B1|30928|5.49|1
VR062|27989|5.49|1
PRO664|30869|5.49|1
DEX5|23243|5.49|1
898277|20480|5.49|1
PRL612|22303|5.49|1
PRL634|22694|5.49|1
RA3033|27239|4.99|1
MDC81|9067|4.99|1
DBV018|22637|5.49|1
GMD27|30559|5.79|1
BUM012|30435|5.99|1
PLE65312|30924|5.99|1
PLE65299|28939|5.79|1
TD804|1672|4.99|1
W8778|31018|5.49|1
AL5001|30998|5.49|1
19811|20276|5.49|1
KSS1100|7258|9.99|1
KSS1244|24077|13.99|1
PAL1234|15303|3.99|1
MAW087|15207|8.99|1
NE20531|14991|11.99|1
URALP003|26408|19.49|1
WM50004-1|5018|5.49|1
IR209|10111|5.49|1
WWW003|22872|5.49|1
WWW002|22635|5.49|1
SHL1043|14873|5.79|1
DT1650|28776|5.79|1
KNG194|16619|5.99|1
KNG266|24072|5.99|1
KD008|21214|3.99|1
CCM007|15517|4.99|1
OBJ014|31006|5.79|1
stilove4music022|30974|6.79|1
stilove4music015|28886|5.99|1
URA011|23933|4.99|1
PD12459|31017|5.49|1
OBJ014|31006|5.79|1
BLR028|4507|4.99|1
JPJ002|4836|4.99|1
WT02|30489|6.49|1
TCD65|20775|5.49|1
KD1202|19691|5.99|1
FLAP004|30936|5.79|1
W8778|31018|5.49|1
PD12459|31017|5.49|1
OBJ007|25884|5.79|1
NK19|30908|5.79|1
OBJ014|31006|5.79|1
EZS7636|24894|5.29|1
TRP012|30433|5.79|1
OBJ014|31006|5.79|1
66445|19198|5.49|1
20-1032-1|13489|15.99|1
TRP012|30433|5.79|1
BL009|23123|5.49|1
WM50130|16836|5.49|1
27|29341|2.89|1
PD12459|31017|5.49|1
W8778|31018|5.49|1
AV804|30733|5.99|1
GAP001/RET001|23011|4.99|1
UR007|25065|5.29|1
OBJ014|31006|5.79|1
OBJ014|31006|5.79|2
L1M011|30987|5.99|1
TR009|31011|5.99|1
SPAT020|31029|6.79|1
OBJ014|31006|5.79|1
stilove4music015|28886|5.99|1
OBJ014|31006|5.79|1
OBJ014|31006|5.79|1
OBJ014|31006|5.79|1
SPAT020|31029|6.79|1
SPAT015|29198|5.79|1
FLAP004|30936|5.79|1
AMENTI041|30937|5.99|1
TR009|31011|5.99|1
stilove4music018|29817|5.99|1
OBJ014|31006|5.79|1
SPAT020|31029|6.79|1
WET1007NP|30697|6.49|1
OBJ014|31006|5.79|2
stilove4music020|30434|5.99|1
TR009|31011|5.99|1
L1M011|30987|5.99|1
PD12459|31017|5.49|1
TR009|31011|5.99|1
NG085|29435|5.49|1
VR065|28202|4.79|1
W8778|31018|5.49|1
SPAT020|31029|6.79|1
URA1001|23447|4.99|1
AS11679|30975|5.49|1
MIXX8|25637|5.49|1
OBJ014|31006|5.79|1
MIXX2|17160|5.49|1
OBJ007|25884|5.79|1
OBJ013|30010|5.79|1
OB001|23515|5.79|1
